,Channel Name,Subscriber Count,Total Videos,Total Views,View Count,Like Count,Comment Count,Video Posted,Video Link,time_since_posting,Sub/NumberVids,Total Views/Total Videos,View/Sub
253,Professor Dave Explains,3610000,1684,377790647,15476,906,332,2025-01-31 15:01:13,https://www.youtube.com/watch?v=pz1ghfuK1sk,10,2143.705463182898,224341.2393111639,0.0042869806094182
254,Professor Dave Explains,3610000,1684,377790647,10708,416,58,2025-01-29 15:00:42,https://www.youtube.com/watch?v=VQcbNOrpjig,12,2143.705463182898,224341.2393111639,0.0029662049861495
255,Professor Dave Explains,3610000,1684,377790647,3792,151,30,2025-01-27 15:00:09,https://www.youtube.com/watch?v=5GHcXUxcRMQ,14,2143.705463182898,224341.2393111639,0.0010504155124653
256,Professor Dave Explains,3610000,1684,377790647,326290,15755,3211,2025-01-25 15:00:49,https://www.youtube.com/watch?v=barCAOnHa3w,16,2143.705463182898,224341.2393111639,0.0903850415512465
257,Professor Dave Explains,3610000,1684,377790647,7053,296,66,2025-01-24 15:01:18,https://www.youtube.com/watch?v=z3Z4Yx42cZs,17,2143.705463182898,224341.2393111639,0.0019537396121883
258,Professor Dave Explains,3610000,1684,377790647,8598,480,46,2025-01-22 15:00:14,https://www.youtube.com/watch?v=DOGKf581Cj8,19,2143.705463182898,224341.2393111639,0.0023817174515235
259,Professor Dave Explains,3610000,1684,377790647,8895,432,32,2025-01-20 15:00:50,https://www.youtube.com/watch?v=ZBPT-_Z_FGA,21,2143.705463182898,224341.2393111639,0.0024639889196675
260,Professor Dave Explains,3610000,1684,377790647,1668547,55753,18363,2025-01-17 15:00:33,https://www.youtube.com/watch?v=JsETzrRr3is,24,2143.705463182898,224341.2393111639,0.4622013850415512
261,Professor Dave Explains,3610000,1684,377790647,6129,353,62,2025-01-15 15:00:32,https://www.youtube.com/watch?v=H8u3bttQPC8,26,2143.705463182898,224341.2393111639,0.001697783933518
262,Professor Dave Explains,3610000,1684,377790647,4751,169,32,2025-01-13 15:00:35,https://www.youtube.com/watch?v=QyLe8JKa-0A,28,2143.705463182898,224341.2393111639,0.0013160664819944
263,Stated Clearly,565000,147,48386366,3149,196,23,2025-02-04 20:21:39,https://www.youtube.com/watch?v=psVjK5Gg-ho,6,3843.5374149659865,329158.95238095237,0.0055734513274336
264,Physics Explained,238000,26,11500176,24199,1371,201,2025-02-03 20:00:06,https://www.youtube.com/watch?v=AjYzhoWHsk8,7,9153.846153846154,442314.4615384616,0.1016764705882353
265,Physics Explained,238000,26,11500176,213650,8049,465,2025-01-20 21:00:06,https://www.youtube.com/watch?v=vjDvBP5IU-4,21,9153.846153846154,442314.4615384616,0.8976890756302521
266,Physics Explained,238000,26,11500176,87393,3349,259,2025-01-27 20:00:06,https://www.youtube.com/watch?v=zvyxArI67vw,14,9153.846153846154,442314.4615384616,0.3671974789915966
267,Physics Explained,238000,26,11500176,19475,1362,105,2025-01-12 17:59:29,https://www.youtube.com/watch?v=hMkUdTQ2amw,29,9153.846153846154,442314.4615384616,0.0818277310924369
268,Periodic Videos,1620000,729,290600849,46377,3688,262,2025-01-21 13:38:06,https://www.youtube.com/watch?v=xNbDe0K-p8w,20,2222.222222222222,398629.4224965706,0.0286277777777777
269,Periodic Videos,1620000,729,290600849,28022,1147,129,2025-01-06 15:51:27,https://www.youtube.com/watch?v=Swq8pmNgUQ4,35,2222.222222222222,398629.4224965706,0.0172975308641975
